1;true;CXX;E625;E625034802;2021-05-15;2021-07-17
1;true;CXX;E625;E625034802;2021-08-29;2021-10-16
1;true;CXX;E625;E625034802;2021-10-24;2021-12-11
1;true;CXX;F021;F021034801;2020-12-13;2021-12-11
1;true;CXX;F022;F022034801;2020-12-13;2021-12-11
1;true;CXX;F032;F032034801;2020-12-13;2021-01-02
1;true;CXX;F032;F032100301;2021-01-03;2021-12-11
1;true;CXX;F100;F100034801;2020-12-13;2020-12-30
1;true;CXX;F100;F100034801;2021-01-01;2021-01-02
1;true;CXX;F100;F100034802;2020-12-31;2020-12-31
1;true;CXX;F100;F100100301;2021-01-03;2021-12-11
1;true;CXX;F101;F101034801;2020-12-13;2021-01-02
1;true;CXX;F101;F101100301;2021-01-03;2021-12-11
1;true;CXX;F104;F104034801;2020-12-13;2020-12-30
1;true;CXX;F104;F104034801;2021-01-01;2021-01-02
1;true;CXX;F104;F104034802;2020-12-31;2020-12-31
1;true;CXX;F104;F104100301;2021-01-03;2021-12-11
1;true;CXX;F105;F105034801;2020-12-13;2020-12-30
1;true;CXX;F105;F105034801;2021-01-01;2021-01-02
1;true;CXX;F105;F105034802;2020-12-31;2020-12-31
1;true;CXX;F105;F105100301;2021-01-03;2021-12-11
1;true;CXX;F106;F106034801;2020-12-13;2020-12-30
1;true;CXX;F106;F106034801;2021-01-01;2021-01-02
1;true;CXX;F106;F106034802;2020-12-31;2020-12-31
1;true;CXX;F106;F106100301;2021-01-03;2021-12-11
1;true;CXX;F107;F107034801;2020-12-13;2020-12-30
1;true;CXX;F107;F107034801;2021-01-01;2021-01-02
1;true;CXX;F107;F107034802;2020-12-31;2020-12-31
1;true;CXX;F107;F107100301;2021-01-03;2021-12-11
1;true;CXX;F108;F108034801;2020-12-13;2020-12-30
1;true;CXX;F108;F108034801;2021-01-01;2021-01-02
1;true;CXX;F108;F108034802;2020-12-31;2020-12-31
1;true;CXX;F108;F108100301;2021-01-03;2021-12-11
1;true;CXX;F109;F109034801;2020-12-13;2020-12-30
1;true;CXX;F109;F109034801;2021-01-01;2021-01-02
1;true;CXX;F109;F109034802;2020-12-31;2020-12-31
1;true;CXX;F109;F109100301;2021-01-03;2021-12-11
1;true;CXX;F110;F110034801;2020-12-13;2020-12-19
1;true;CXX;F110;F110034802;2020-12-20;2020-12-30
1;true;CXX;F110;F110034802;2021-01-01;2021-01-02
1;true;CXX;F110;F110034803;2020-12-31;2020-12-31
1;true;CXX;F110;F110100301;2021-01-03;2021-12-11
1;true;CXX;F140;F140034801;2020-12-13;2020-12-30
1;true;CXX;F140;F140034801;2021-01-01;2021-12-11
1;true;CXX;F140;F140034802;2020-12-31;2020-12-31
1;true;CXX;F142;F142034801;2020-12-20;2021-01-02
1;true;CXX;F142;F142034802;2020-12-13;2020-12-19
1;true;CXX;F142;F142100301;2021-01-03;2021-12-11
1;true;CXX;F143;F143034801;2020-12-13;2021-12-11
1;true;CXX;F145;F145034801;2020-12-13;2021-12-11
1;true;CXX;F146;F146034801;2020-12-20;2020-12-30
1;true;CXX;F146;F146034801;2021-01-01;2021-01-02
1;true;CXX;F146;F146034802;2020-12-13;2020-12-19
1;true;CXX;F146;F146034803;2020-12-31;2020-12-31
1;true;CXX;F146;F146100301;2021-01-03;2021-12-11
1;true;CXX;F147;F147034801;2020-12-20;2020-12-30
1;true;CXX;F147;F147034801;2021-01-01;2021-01-02
1;true;CXX;F147;F147034802;2020-12-13;2020-12-19
1;true;CXX;F147;F147034803;2020-12-31;2020-12-31
1;true;CXX;F147;F147100301;2021-01-03;2021-12-11
1;true;CXX;F148;F148034801;2020-12-13;2020-12-30
1;true;CXX;F148;F148034801;2021-01-01;2021-12-11
1;true;CXX;F148;F148034802;2020-12-31;2020-12-31
1;true;CXX;F149;F149034801;2020-12-13;2021-12-11
1;true;CXX;F159;F159034801;2020-12-13;2021-12-11
1;true;CXX;F160;F160034801;2020-12-13;2020-12-30
1;true;CXX;F160;F160034801;2021-01-01;2021-12-11
1;true;CXX;F160;F160034802;2020-12-31;2020-12-31
1;true;CXX;F163;F163034801;2020-12-13;2021-12-11
1;true;CXX;F164;F164034801;2020-12-13;2021-12-11
1;true;CXX;F202;F202034801;2020-12-13;2021-01-02
1;true;CXX;F202;F202100301;2021-01-03;2021-12-11
1;true;CXX;F209;F209034801;2020-12-13;2020-12-19
1;true;CXX;F209;F209034802;2020-12-20;2021-01-02
1;true;CXX;F209;F209100301;2021-01-03;2021-12-11
1;true;CXX;F210;F210034801;2020-12-13;2020-12-19
1;true;CXX;F210;F210034802;2020-12-20;2021-01-02
1;true;CXX;F210;F210100301;2021-01-03;2021-12-11
1;true;CXX;F301;F301034801;2020-12-13;2020-12-30
1;true;CXX;F301;F301034801;2021-01-01;2021-01-02
1;true;CXX;F301;F301034802;2020-12-31;2020-12-31
1;true;CXX;F301;F301100301;2021-01-03;2021-12-11
1;true;CXX;F302;F302034801;2020-12-13;2020-12-30
1;true;CXX;F302;F302034801;2021-01-01;2021-01-02
1;true;CXX;F302;F302034802;2020-12-31;2020-12-31
1;true;CXX;F302;F302100301;2021-01-03;2021-12-11
1;true;CXX;F303;F303034801;2020-12-13;2020-12-30
1;true;CXX;F303;F303034801;2021-01-01;2021-01-02
1;true;CXX;F303;F303034802;2020-12-31;2020-12-31
1;true;CXX;F303;F303100301;2021-01-03;2021-12-11
1;true;CXX;F320;F320034801;2020-12-13;2020-12-19
1;true;CXX;F320;F320034802;2020-12-20;2020-12-30
1;true;CXX;F320;F320034802;2021-01-01;2021-01-02
1;true;CXX;F320;F320034803;2020-12-31;2020-12-31
1;true;CXX;F320;F320100301;2021-01-03;2021-12-11
1;true;CXX;F602;F602034801;2020-12-13;2020-12-19
1;true;CXX;F602;F602100301;2021-01-03;2021-12-11
1;true;CXX;F609;F609034801;2020-12-13;2020-12-19
1;true;CXX;F609;F609100301;2021-01-03;2021-12-11
1;true;CXX;F663;F663034801;2020-12-20;2021-01-04
1;true;CXX;F663;F663034801;2021-02-21;2021-02-27
1;true;CXX;F663;F663034801;2021-03-10;2021-03-10
1;true;CXX;F663;F663034801;2021-04-02;2021-04-02
1;true;CXX;F663;F663034801;2021-05-02;2021-05-08
1;true;CXX;F663;F663034801;2021-05-14;2021-05-14
1;true;CXX;F663;F663034801;2021-07-04;2021-08-23
1;true;CXX;F663;F663034801;2021-10-17;2021-10-23
1;true;CXX;F663;F663034802;2020-12-13;2020-12-19
1;true;CXX;F663;F663034802;2021-01-05;2021-02-20
1;true;CXX;F663;F663034802;2021-02-28;2021-03-09
1;true;CXX;F663;F663034802;2021-03-11;2021-04-01
1;true;CXX;F663;F663034802;2021-04-03;2021-05-01
1;true;CXX;F663;F663034802;2021-05-09;2021-05-13
1;true;CXX;F663;F663034802;2021-05-15;2021-07-03
1;true;CXX;F663;F663034802;2021-08-24;2021-10-16
1;true;CXX;F663;F663034802;2021-10-24;2021-12-11
1;true;CXX;G011;G011034801;2020-12-13;2021-12-11
1;true;CXX;G141;G141034801;2020-12-13;2020-12-30
1;true;CXX;G141;G141034801;2021-01-01;2021-12-11
1;true;CXX;G141;G141034802;2020-12-31;2020-12-31
1;true;CXX;G506;G506034801;2020-12-13;2021-12-11
1;true;CXX;G641;G641034801;2020-12-20;2021-01-02
1;true;CXX;G641;G641034801;2021-02-21;2021-02-27
1;true;CXX;G641;G641034801;2021-04-02;2021-04-02
1;true;CXX;G641;G641034801;2021-05-02;2021-05-08
1;true;CXX;G641;G641034801;2021-05-14;2021-05-14
1;true;CXX;G641;G641034801;2021-07-04;2021-08-21
1;true;CXX;G641;G641034801;2021-10-17;2021-10-23
1;true;CXX;G641;G641034802;2020-12-13;2020-12-19
1;true;CXX;G641;G641034802;2021-01-03;2021-02-20
1;true;CXX;G641;G641034802;2021-02-28;2021-04-01
1;true;CXX;G641;G641034802;2021-04-03;2021-05-01
1;true;CXX;G641;G641034802;2021-05-09;2021-05-13
1;true;CXX;G641;G641034802;2021-05-15;2021-07-03
1;true;CXX;G641;G641034802;2021-08-22;2021-10-16
1;true;CXX;G641;G641034802;2021-10-24;2021-12-11
1;true;CXX;G681;G681034801;2020-12-20;2021-01-04
1;true;CXX;G681;G681034802;2020-12-13;2020-12-19
1;true;CXX;G681;G681100501;2021-02-21;2021-02-27
1;true;CXX;G681;G681100501;2021-03-10;2021-03-10
1;true;CXX;G681;G681100501;2021-04-02;2021-04-02
1;true;CXX;G681;G681100501;2021-05-02;2021-05-08
1;true;CXX;G681;G681100501;2021-05-14;2021-05-14
