Version;Implicit;DataOwnerCode;DestCode;DestNameFull;DestNameMain;DestNameDetail;RelevantDestNameDetail;DestNameMain21;DestNameDetail21;DestNameMain19;DestNameDetail19;DestNameMain16;DestNameDetail16;DestIcon;DestColor
1;true;CXX;Z05302792;Westkapelle Gemeentehuis;Westkapelle;Gemeentehuis;false;Westkapelle;Gemeentehuis;Westkapelle;Gemeentehuis;Westkapelle;Gemeentehuis;;
1;true;CXX;Z05303710;Koudekerke M.burgsestr;Koudekerke;M.burgsestr;false;Koudekerke;M.burgsestr;Koudekerke;M.burgsestr;Koudekerke;M.burgsestr;;
1;true;CXX;Z05307976;Middelburg Loskade Station;Middelburg;Loskade Station;false;Middelburg;Loskade Station;Middelburg;Loskade Station;Middelburg;Loskade Station;;
1;true;CXX;Z056026852;Middelburg via Vlissingen, Scheldeplein(Centrum);Middelburg;via Vlissingen, ;true;Middelburg;via Vlissingen, ;Middelburg;via Vlissingen, ;Middelburg;via Vlissingen, ;;
1;true;CXX;Z05602685;Middelburg Station;Middelburg;Station;false;Middelburg;Station;Middelburg;Station;Middelburg;Station;;
1;true;CXX;Z05602767;Vlissingen Betje Wolffplein;Vlissingen;Betje Wolffplein;false;Vlissingen;Betje Wolffplein;Vlissingen;Betje Wolffplein;Vlissingen;Betje Wolffplein;;
1;true;CXX;Z056027691;Vlissingen NS via Vlissingen, Scheldeplein(Centrum;Vlissingen NS;via Vlissingen, ;true;Vlissingen NS;via Vlissingen, ;Vlissingen NS;via Vlissingen, ;Vlissingen NS;via Vlissingen, ;;
1;true;CXX;Z05602769;Vlissingen NS Veerhaven;Vlissingen NS;Veerhaven;false;Vlissingen NS;Veerhaven;Vlissingen NS;Veerhaven;Vlissingen NS;Veerhaven;;
1;true;CXX;Z05602771;Vlissingen Paauwenburgweg;Vlissingen;Paauwenburgweg;false;Vlissingen;Paauwenburgweg;Vlissingen;Paauwenburgweg;Vlissingen;Paauwenburgweg;;
1;true;CXX;Z05602772;Vlissingen Prins Hendrikweg;Vlissingen;Prins Hendrikweg;false;Vlissingen;Prins Hendrikweg;Vlissingen;Prins Hendrikweg;Vlissingen;Prins Hendrikweg;;
1;true;CXX;Z05607976;Middelburg Loskade Station;Middelburg;Loskade Station;false;Middelburg;Loskade Station;Middelburg;Loskade Station;Middelburg;Loskade Station;;
1;true;CXX;Z05702685;Middelburg Station;Middelburg;Station;false;Middelburg;Station;Middelburg;Station;Middelburg;Station;;
1;true;CXX;Z05702687;Middelburg Prinsenlaan;Middelburg;Prinsenlaan;false;Middelburg;Prinsenlaan;Middelburg;Prinsenlaan;Middelburg;Prinsenlaan;;
1;true;CXX;Z05702729;Oost-Souburg De Zwaan;Oost-Souburg;De Zwaan;false;Oost-Souburg;De Zwaan;Oost-Souburg;De Zwaan;Oost-Souburg;De Zwaan;;
1;true;CXX;Z05702767;Vlissingen Scheldeplein(C);Vlissingen;Scheldeplein(C);false;Vlissingen;Scheldeplein(C);Vlissingen;Scheldeplein(C);Vlissingen;Scheldeplein(C);;
1;true;CXX;Z05702769;Vlissingen NS Veerhaven;Vlissingen NS;Veerhaven;false;Vlissingen NS;Veerhaven;Vlissingen NS;Veerhaven;Vlissingen NS;Veerhaven;;
1;true;CXX;Z05702772;Vlissingen Prins Hendrikweg;Vlissingen;Prins Hendrikweg;false;Vlissingen;Prins Hendrikweg;Vlissingen;Prins Hendrikweg;Vlissingen;Prins Hendrikweg;;
1;true;CXX;Z05707976;Middelburg Loskade Station;Middelburg;Loskade Station;false;Middelburg;Loskade Station;Middelburg;Loskade Station;Middelburg;Loskade Station;;
1;true;CXX;Z05802674;Middelburg Haringvl.str;Middelburg;Haringvl.str;false;Middelburg;Haringvl.str;Middelburg;Haringvl.str;Middelburg;Haringvl.str;;
1;true;CXX;Z05802685;Middelburg Station;Middelburg;Station;false;Middelburg;Station;Middelburg;Station;Middelburg;Station;;
1;true;CXX;Z05802766;Vlissingen Bossenburghweg;Vlissingen;Bossenburghweg;false;Vlissingen;Bossenburghweg;Vlissingen;Bossenburghweg;Vlissingen;Bossenburghweg;;
1;true;CXX;Z05802767;Vlissingen Scheldeplein (C);Vlissingen;Scheldeplein (C);false;Vlissingen;Scheldeplein (C);Vlissingen;Scheldeplein (C);Vlissingen;Scheldeplein (C);;
1;true;CXX;Z05802769;Vlissingen NS Veerhaven;Vlissingen NS;Veerhaven;false;Vlissingen NS;Veerhaven;Vlissingen NS;Veerhaven;Vlissingen NS;Veerhaven;;
1;true;CXX;Z05802776;Vlissingen Westerzicht;Vlissingen;Westerzicht;false;Vlissingen;Westerzicht;Vlissingen;Westerzicht;Vlissingen;Westerzicht;;
1;true;CXX;Z05807976;Middelburg Loskade Station;Middelburg;Loskade Station;false;Middelburg;Loskade Station;Middelburg;Loskade Station;Middelburg;Loskade Station;;
1;true;CXX;Z05839884;Vlissingen Sporthal;Vlissingen;Sporthal;false;Vlissingen;Sporthal;Vlissingen;Sporthal;Vlissingen;Sporthal;;
1;true;CXX;Z06502685;Middelburg Station;Middelburg;Station;false;Middelburg;Station;Middelburg;Station;Middelburg;Station;;
1;true;CXX;Z06527863;Middelburg ROC Tromboneweg;Middelburg;ROC Tromboneweg;false;Middelburg;ROC Tromboneweg;Middelburg;ROC Tromboneweg;Middelburg;ROC Tromboneweg;;
1;true;CXX;Z10402177;Hellevoetsluis A.I. Laan;Hellevoetsluis;A.I. Laan;false;Hellevoetsluis;A.I. Laan;Hellevoetsluis;A.I. Laan;Hellevoetsluis;A.I. Laan;;
1;true;CXX;Z10402238;Spijkenisse Metro Centrum;Spijkenisse;Metro Centrum;false;Spijkenisse;Metro Centrum;Spijkenisse;Metro Centrum;Spijkenisse;Metro Centrum;;
1;true;CXX;Z10402359;Goedereede Vissersweg;Goedereede;Vissersweg;false;Goedereede;Vissersweg;Goedereede;Vissersweg;Goedereede;Vissersweg;;
1;true;CXX;Z10402369;Hellevoetsluis Kickersbloem;Hellevoetsluis;Kickersbloem;false;Hellevoetsluis;Kickersbloem;Hellevoetsluis;Kickersbloem;Hellevoetsluis;Kickersbloem;;
1;true;CXX;Z10402383;Ouddorp Bernhard Bernhardweg;Ouddorp Bernhard;Bernhardweg;false;Ouddorp Bernhard;Bernhardweg;Ouddorp Bernhard;Bernhardweg;Ouddorp Bernhard;Bernhardweg;;
1;true;CXX;Z10402384;Ouddorp Port Zelande;Ouddorp;Port Zelande;false;Ouddorp;Port Zelande;Ouddorp;Port Zelande;Ouddorp;Port Zelande;;
1;true;CXX;Z10402393;Renesse Transfer Transferium;Renesse Transfer;Transferium;false;Renesse Transfer;Transferium;Renesse Transfer;Transferium;Renesse Transfer;Transferium;;
1;true;CXX;Z10402458;Stellendam Busstation;Stellendam;Busstation;false;Stellendam;Busstation;Stellendam;Busstation;Stellendam;Busstation;;
1;true;CXX;Z13202565;Colijnsplaat Zeelandbrug;Colijnsplaat;Zeelandbrug;false;Colijnsplaat;Zeelandbrug;Colijnsplaat;Zeelandbrug;Colijnsplaat;Zeelandbrug;;
1;true;CXX;Z13202585;Goes A.Joachimikade;Goes;A.Joachimikade;false;Goes;A.Joachimikade;Goes;A.Joachimikade;Goes;A.Joachimikade;;
1;true;CXX;Z13202588;Goes Station;Goes;Station;false;Goes;Station;Goes;Station;Goes;Station;;
1;true;CXX;Z13203471;Goes Bergweg;Goes;Bergweg;false;Goes;Bergweg;Goes;Bergweg;Goes;Bergweg;;
1;true;CXX;Z13203521;Zierikzee Busstation;Zierikzee;Busstation;false;Zierikzee;Busstation;Zierikzee;Busstation;Zierikzee;Busstation;;
1;true;CXX;Z13203524;Zierikzee Gemeentehuis;Zierikzee;Gemeentehuis;false;Zierikzee;Gemeentehuis;Zierikzee;Gemeentehuis;Zierikzee;Gemeentehuis;;
1;true;CXX;Z13203525;Zierikzee Grevelingenstr.;Zierikzee;Grevelingenstr.;false;Zierikzee;Grevelingenstr.;Zierikzee;Grevelingenstr.;Zierikzee;Grevelingenstr.;;
1;true;CXX;Z13203526;Zierikzee Haringvlietstr.;Zierikzee;Haringvlietstr.;false;Zierikzee;Haringvlietstr.;Zierikzee;Haringvlietstr.;Zierikzee;Haringvlietstr.;;
1;true;CXX;Z13203528;Zierikzee Sas;Zierikzee;Sas;false;Zierikzee;Sas;Zierikzee;Sas;Zierikzee;Sas;;
1;true;CXX;Z13302393;Renesse Transferium;Renesse;Transferium;false;Renesse;Transferium;Renesse;Transferium;Renesse;Transferium;;
1;true;CXX;Z13302414;Rotterdam Zuidplein;Rotterdam;Zuidplein;false;Rotterdam;Zuidplein;Rotterdam;Zuidplein;Rotterdam;Zuidplein;;
1;true;CXX;Z13302638;Kamperland Tunnel N57;Kamperland;Tunnel N57;false;Kamperland;Tunnel N57;Kamperland;Tunnel N57;Kamperland;Tunnel N57;;
1;true;CXX;Z13302675;Middelburg Hof van Tange;Middelburg;Hof van Tange;false;Middelburg;Hof van Tange;Middelburg;Hof van Tange;Middelburg;Hof van Tange;;
1;true;CXX;Z13302679;Middelburg Langevieleweg;Middelburg;Langevieleweg;false;Middelburg;Langevieleweg;Middelburg;Langevieleweg;Middelburg;Langevieleweg;;
1;true;CXX;Z13302685;Middelburg Station;Middelburg;Station;false;Middelburg;Station;Middelburg;Station;Middelburg;Station;;
1;true;CXX;Z13302723;Serooskerke Noordweg;Serooskerke;Noordweg;false;Serooskerke;Noordweg;Serooskerke;Noordweg;Serooskerke;Noordweg;;
1;true;CXX;Z13302769;Vlissingen NS Veerhaven;Vlissingen NS;Veerhaven;false;Vlissingen NS;Veerhaven;Vlissingen NS;Veerhaven;Vlissingen NS;Veerhaven;;
1;true;CXX;Z13302772;Vlissingen Prins Hendrikweg;Vlissingen;Prins Hendrikweg;false;Vlissingen;Prins Hendrikweg;Vlissingen;Prins Hendrikweg;Vlissingen;Prins Hendrikweg;;
1;true;CXX;Z13303247;Numansdorp Rijksweg A29;Numansdorp;Rijksweg A29;false;Numansdorp;Rijksweg A29;Numansdorp;Rijksweg A29;Numansdorp;Rijksweg A29;;
1;true;CXX;Z13303464;Bruinisse Dorp ;Bruinisse Dorp;;false;Bruinisse Dorp;;Bruinisse Dorp;;Bruinisse Dorp;;;
1;true;CXX;Z13303465;Burgh J.M.Beijelaan;Burgh;J.M.Beijelaan;false;Burgh;J.M.Beijelaan;Burgh;J.M.Beijelaan;Burgh;J.M.Beijelaan;;
1;true;CXX;Z13303472;Haamstede Kerk;Haamstede;Kerk;false;Haamstede;Kerk;Haamstede;Kerk;Haamstede;Kerk;;
1;true;CXX;Z13303473;Haamstede Noordstraat;Haamstede;Noordstraat;false;Haamstede;Noordstraat;Haamstede;Noordstraat;Haamstede;Noordstraat;;
1;true;CXX;Z13303480;Middelburg Stromenweg;Middelburg;Stromenweg;false;Middelburg;Stromenweg;Middelburg;Stromenweg;Middelburg;Stromenweg;;
1;true;CXX;Z13303488;Neeltje Jans Deltapark;Neeltje Jans;Deltapark;false;Neeltje Jans;Deltapark;Neeltje Jans;Deltapark;Neeltje Jans;Deltapark;;
1;true;CXX;Z13303498;Oosterland Dorp ;Oosterland Dorp;;false;Oosterland Dorp;;Oosterland Dorp;;Oosterland Dorp;;;
1;true;CXX;Z13303499;Oude-Tonge Busstation;Oude-Tonge;Busstation;false;Oude-Tonge;Busstation;Oude-Tonge;Busstation;Oude-Tonge;Busstation;;
1;true;CXX;Z13303501;Ouwerkerk Vissersweg;Ouwerkerk;Vissersweg;false;Ouwerkerk;Vissersweg;Ouwerkerk;Vissersweg;Ouwerkerk;Vissersweg;;
1;true;CXX;Z13303506;Achthuizen Schaapsweg;Achthuizen;Schaapsweg;false;Achthuizen;Schaapsweg;Achthuizen;Schaapsweg;Achthuizen;Schaapsweg;;
1;true;CXX;Z13303518;Vrouwenpolder Dorp;Vrouwenpolder;Dorp;false;Vrouwenpolder;Dorp;Vrouwenpolder;Dorp;Vrouwenpolder;Dorp;;
1;true;CXX;Z13303519;Westenschouwen Dorp;Westenschouwen;Dorp;false;Westenschouwen;Dorp;Westenschouwen;Dorp;Westenschouwen;Dorp;;
1;true;CXX;Z13303521;Zierikzee Busstation;Zierikzee;Busstation;false;Zierikzee;Busstation;Zierikzee;Busstation;Zierikzee;Busstation;;
1;true;CXX;Z13303524;Zierikzee Gemeentehuis;Zierikzee;Gemeentehuis;false;Zierikzee;Gemeentehuis;Zierikzee;Gemeentehuis;Zierikzee;Gemeentehuis;;
1;true;CXX;Z13303525;Zierikzee Grevelingenstr.;Zierikzee;Grevelingenstr.;false;Zierikzee;Grevelingenstr.;Zierikzee;Grevelingenstr.;Zierikzee;Grevelingenstr.;;
1;true;CXX;Z13303528;Zierikzee Sas ;Zierikzee Sas;;false;Zierikzee Sas;;Zierikzee Sas;;Zierikzee Sas;;;
1;true;CXX;Z13303761;Westenschouwen Rotonde;Westenschouwen;Rotonde;false;Westenschouwen;Rotonde;Westenschouwen;Rotonde;Westenschouwen;Rotonde;;
1;true;CXX;Z13303806;Oosterland Oud Heiligeweg;Oosterland;Oud Heiligeweg;false;Oosterland;Oud Heiligeweg;Oosterland;Oud Heiligeweg;Oosterland;Oud Heiligeweg;;
1;true;CXX;Z13307436;Tunnel N57 Oostzijde;Tunnel N57;Oostzijde;false;Tunnel N57;Oostzijde;Tunnel N57;Oostzijde;Tunnel N57;Oostzijde;;
1;true;CXX;Z13307976;Middelburg Loskade Station;Middelburg;Loskade Station;false;Middelburg;Loskade Station;Middelburg;Loskade Station;Middelburg;Loskade Station;;
1;true;CXX;Z13402358;Ellemeet ;Ellemeet;;false;Ellemeet;;Ellemeet;;Ellemeet;;;
1;true;CXX;Z13402393;Renesse Transferium;Renesse;Transferium;false;Renesse;Transferium;Renesse;Transferium;Renesse;Transferium;;
1;true;CXX;Z13403462;Brouwershaven Zuidwal;Brouwershaven;Zuidwal;false;Brouwershaven;Zuidwal;Brouwershaven;Zuidwal;Brouwershaven;Zuidwal;;
1;true;CXX;Z13403469;Dreischor Dorp;Dreischor;Dorp;false;Dreischor;Dorp;Dreischor;Dorp;Dreischor;Dorp;;
1;true;CXX;Z13403492;Noordgouwe Dorp;Noordgouwe;Dorp;false;Noordgouwe;Dorp;Noordgouwe;Dorp;Noordgouwe;Dorp;;
1;true;CXX;Z13403504;Scharendijke Dorp;Scharendijke;Dorp;false;Scharendijke;Dorp;Scharendijke;Dorp;Scharendijke;Dorp;;
1;true;CXX;Z13403505;Scharendijke Kreeklaan;Scharendijke;Kreeklaan;false;Scharendijke;Kreeklaan;Scharendijke;Kreeklaan;Scharendijke;Kreeklaan;;
1;true;CXX;Z13403521;Zierikzee Busstation;Zierikzee;Busstation;false;Zierikzee;Busstation;Zierikzee;Busstation;Zierikzee;Busstation;;
1;true;CXX;Z13403524;Zierikzee Gemeentehuis;Zierikzee;Gemeentehuis;false;Zierikzee;Gemeentehuis;Zierikzee;Gemeentehuis;Zierikzee;Gemeentehuis;;
1;true;CXX;Z13403525;Zierikzee Grevelingenstr.;Zierikzee;Grevelingenstr.;false;Zierikzee;Grevelingenstr.;Zierikzee;Grevelingenstr.;Zierikzee;Grevelingenstr.;;
1;true;CXX;Z13503484;Middelharnis Centrum;Middelharnis;Centrum;false;Middelharnis;Centrum;Middelharnis;Centrum;Middelharnis;Centrum;;
1;true;CXX;Z13503486;Middelharnis Gemeentehuis;Middelharnis;Gemeentehuis;false;Middelharnis;Gemeentehuis;Middelharnis;Gemeentehuis;Middelharnis;Gemeentehuis;;
1;true;CXX;Z13503496;Ooltgensplaat Weespad;Ooltgensplaat;Weespad;false;Ooltgensplaat;Weespad;Ooltgensplaat;Weespad;Ooltgensplaat;Weespad;;
1;true;CXX;Z13503502;Stad a/h Haringv Nieuwstraat;Stad a/h Haringv;Nieuwstraat;false;Stad a/h Haringv;Nieuwstraat;Stad a/h Haringv;Nieuwstraat;Stad a/h Haringv;Nieuwstraat;;
1;true;CXX;Z13503506;Schaapsweg N59 ;Schaapsweg N59;;false;Schaapsweg N59;;Schaapsweg N59;;Schaapsweg N59;;;
1;true;CXX;Z13538026;Stad a/h Haringv Vrouwtjeswg;Stad a/h Haringv;Vrouwtjeswg;false;Stad a/h Haringv;Vrouwtjeswg;Stad a/h Haringv;Vrouwtjeswg;Stad a/h Haringv;Vrouwtjeswg;;
1;true;CXX;Z13703483;Middelharnis Binnenhof;Middelharnis;Binnenhof;false;Middelharnis;Binnenhof;Middelharnis;Binnenhof;Middelharnis;Binnenhof;;
1;true;CXX;Z13703486;Middelharnis Gemeentehuis;Middelharnis;Gemeentehuis;false;Middelharnis;Gemeentehuis;Middelharnis;Gemeentehuis;Middelharnis;Gemeentehuis;;
1;true;CXX;Z13803468;Dirksland Ziekenhuis;Dirksland;Ziekenhuis;false;Dirksland;Ziekenhuis;Dirksland;Ziekenhuis;Dirksland;Ziekenhuis;;
1;true;CXX;Z13803475;Herkingen Haven;Herkingen;Haven;false;Herkingen;Haven;Herkingen;Haven;Herkingen;Haven;;
1;true;CXX;Z13803481;Melissant Gemeentehuis;Melissant;Gemeentehuis;false;Melissant;Gemeentehuis;Melissant;Gemeentehuis;Melissant;Gemeentehuis;;
1;true;CXX;Z13803484;Middelharnis Centrum;Middelharnis;Centrum;false;Middelharnis;Centrum;Middelharnis;Centrum;Middelharnis;Centrum;;
1;true;CXX;Z13803495;Nieuwe-Tonge Wentinkstraat;Nieuwe-Tonge;Wentinkstraat;false;Nieuwe-Tonge;Wentinkstraat;Nieuwe-Tonge;Wentinkstraat;Nieuwe-Tonge;Wentinkstraat;;
1;true;CXX;Z13838047;Nieuwe-Tonge N215;Nieuwe-Tonge;N215;false;Nieuwe-Tonge;N215;Nieuwe-Tonge;N215;Nieuwe-Tonge;N215;;
1;true;CXX;Z16002414;Rotterdam Zuidplein;Rotterdam;Zuidplein;false;Rotterdam;Zuidplein;Rotterdam;Zuidplein;Rotterdam;Zuidplein;;
1;true;CXX;Z16003225;Goudswaard N. v. Puttenstr.;Goudswaard;N. v. Puttenstr.;false;Goudswaard;N. v. Puttenstr.;Goudswaard;N. v. Puttenstr.;Goudswaard;N. v. Puttenstr.;;
1;true;CXX;Z16003232;Heinenoord Busstation;Heinenoord;Busstation;false;Heinenoord;Busstation;Heinenoord;Busstation;Heinenoord;Busstation;;
1;true;CXX;Z16003274;Oud-Beijerland Zinkweg;Oud-Beijerland;Zinkweg;false;Oud-Beijerland;Zinkweg;Oud-Beijerland;Zinkweg;Oud-Beijerland;Zinkweg;;
1;true;CXX;Z16003279;Piershil Buitenom;Piershil;Buitenom;false;Piershil;Buitenom;Piershil;Buitenom;Piershil;Buitenom;;
1;true;CXX;Z16303232;Heinenoord Busstation;Heinenoord;Busstation;false;Heinenoord;Busstation;Heinenoord;Busstation;Heinenoord;Busstation;;
1;true;CXX;Z16303262;Oud-Beijerland L.J. Costerstraat;Oud-Beijerland;L.J. Costerstraa;false;Oud-Beijerland;L.J. Costerstraa;Oud-Beijerland;L.J. Costerstraa;Oud-Beijerland;L.J. Costerstraa;;
1;true;CXX;Z16303274;Oud-Beijerland Zinkweg;Oud-Beijerland;Zinkweg;false;Oud-Beijerland;Zinkweg;Oud-Beijerland;Zinkweg;Oud-Beijerland;Zinkweg;;
1;true;CXX;Z16303306;Rotterdam Kralingse Zoom;Rotterdam;Kralingse Zoom;false;Rotterdam;Kralingse Zoom;Rotterdam;Kralingse Zoom;Rotterdam;Kralingse Zoom;;
1;true;CXX;Z16303308;Rotterdam Station Lombardijen;Rotterdam;Station Lombardi;false;Rotterdam;Station Lombardi;Rotterdam;Station Lombardi;Rotterdam;Station Lombardi;;
1;true;CXX;Z16402414;Rotterdam Zuidplein;Rotterdam;Zuidplein;false;Rotterdam;Zuidplein;Rotterdam;Zuidplein;Rotterdam;Zuidplein;;
1;true;CXX;Z16403232;Heinenoord Busstation;Heinenoord;Busstation;false;Heinenoord;Busstation;Heinenoord;Busstation;Heinenoord;Busstation;;
1;true;CXX;Z16403237;Mijnsheerenland Binnenmaas;Mijnsheerenland;Binnenmaas;false;Mijnsheerenland;Binnenmaas;Mijnsheerenland;Binnenmaas;Mijnsheerenland;Binnenmaas;;
1;true;CXX;Z16403239;Mijnsheerenland Raadhuislaan;Mijnsheerenland;Raadhuislaan;false;Mijnsheerenland;Raadhuislaan;Mijnsheerenland;Raadhuislaan;Mijnsheerenland;Raadhuislaan;;
1;true;CXX;Z16403252;Numansdorp v.d. Veldenweg;Numansdorp;v.d. Veldenweg;false;Numansdorp;v.d. Veldenweg;Numansdorp;v.d. Veldenweg;Numansdorp;v.d. Veldenweg;;
1;true;CXX;Z16403332;Zuid-Beijerland R. van Dorplaan;Zuid-Beijerland;R. van Dorplaan;false;Zuid-Beijerland;R. van Dorplaan;Zuid-Beijerland;R. van Dorplaan;Zuid-Beijerland;R. van Dorplaan;;
1;true;CXX;Z16602414;Rotterdam Zuidplein;Rotterdam;Zuidplein;false;Rotterdam;Zuidplein;Rotterdam;Zuidplein;Rotterdam;Zuidplein;;
1;true;CXX;Z16603207;Dordrecht CS ;Dordrecht CS;;false;Dordrecht CS;;Dordrecht CS;;Dordrecht CS;;;
1;true;CXX;Z16603218;'s-Gravendeel H. Hamerstraat;'s-Gravendeel;H. Hamerstraat;false;'s-Gravendeel;H. Hamerstraat;'s-Gravendeel;H. Hamerstraat;'s-Gravendeel;H. Hamerstraat;;
1;true;CXX;Z16603222;'s-Gravendeel Weegje;'s-Gravendeel;Weegje;false;'s-Gravendeel;Weegje;'s-Gravendeel;Weegje;'s-Gravendeel;Weegje;;
1;true;CXX;Z16603232;Heinenoord Busstation;Heinenoord;Busstation;false;Heinenoord;Busstation;Heinenoord;Busstation;Heinenoord;Busstation;;
1;true;CXX;Z16603241;Maasdam 's-Gravendeelseweg;Maasdam;'s-Gravendeelsew;false;Maasdam;'s-Gravendeelsew;Maasdam;'s-Gravendeelsew;Maasdam;'s-Gravendeelsew;;
1;true;CXX;Z16638068;Maasdam Lageweg;Maasdam;Lageweg;false;Maasdam;Lageweg;Maasdam;Lageweg;Maasdam;Lageweg;;
1;true;CXX;Z16702414;Rotterdam Zuidplein;Rotterdam;Zuidplein;false;Rotterdam;Zuidplein;Rotterdam;Zuidplein;Rotterdam;Zuidplein;;
1;true;CXX;Z16703232;Heinenoord Busstation;Heinenoord;Busstation;false;Heinenoord;Busstation;Heinenoord;Busstation;Heinenoord;Busstation;;
1;true;CXX;Z16703237;Mijnsheerenland Binnenmaas;Mijnsheerenland;Binnenmaas;false;Mijnsheerenland;Binnenmaas;Mijnsheerenland;Binnenmaas;Mijnsheerenland;Binnenmaas;;
1;true;CXX;Z16703241;Maasdam 's-Gravendeelseweg;Maasdam;'s-Gravendeelsew;false;Maasdam;'s-Gravendeelsew;Maasdam;'s-Gravendeelsew;Maasdam;'s-Gravendeelsew;;
1;true;CXX;Z16703314;Strijen Boomgaard;Strijen;Boomgaard;false;Strijen;Boomgaard;Strijen;Boomgaard;Strijen;Boomgaard;;
1;true;CXX;Z16703316;Strijen Julianastraat;Strijen;Julianastraat;false;Strijen;Julianastraat;Strijen;Julianastraat;Strijen;Julianastraat;;
1;true;CXX;Z16803207;Dordrecht CS ;Dordrecht CS;;false;Dordrecht CS;;Dordrecht CS;;Dordrecht CS;;;
1;true;CXX;Z16803219;'s-Gravendeel Maasdamseweg;'s-Gravendeel;Maasdamseweg;false;'s-Gravendeel;Maasdamseweg;'s-Gravendeel;Maasdamseweg;'s-Gravendeel;Maasdamseweg;;
1;true;CXX;Z16803232;Heinenoord Busstation;Heinenoord;Busstation;false;Heinenoord;Busstation;Heinenoord;Busstation;Heinenoord;Busstation;;
1;true;CXX;Z16803266;Oud-Beijerland Scholengemeenschap;Oud-Beijerland;Scholengemeensch;false;Oud-Beijerland;Scholengemeensch;Oud-Beijerland;Scholengemeensch;Oud-Beijerland;Scholengemeensch;;
1;true;CXX;Z16803316;Strijen Julianastraat;Strijen;Julianastraat;false;Strijen;Julianastraat;Strijen;Julianastraat;Strijen;Julianastraat;;
1;true;CXX;Z16903252;Numansdorp v.d. Veldenweg;Numansdorp;v.d. Veldenweg;false;Numansdorp;v.d. Veldenweg;Numansdorp;v.d. Veldenweg;Numansdorp;v.d. Veldenweg;;
1;true;CXX;Z16903253;Numansdorp Viaduct  A29;Numansdorp;Viaduct  A29;false;Numansdorp;Viaduct  A29;Numansdorp;Viaduct  A29;Numansdorp;Viaduct  A29;;
1;true;CXX;Z16903274;Oud-Beijerland Zinkweg;Oud-Beijerland;Zinkweg;false;Oud-Beijerland;Zinkweg;Oud-Beijerland;Zinkweg;Oud-Beijerland;Zinkweg;;
1;true;CXX;Z16903327;Willemstad Steenpad;Willemstad;Steenpad;false;Willemstad;Steenpad;Willemstad;Steenpad;Willemstad;Steenpad;;
1;true;CXX;Z17002238;Spijkenisse Metro Centrum;Spijkenisse;Metro Centrum;false;Spijkenisse;Metro Centrum;Spijkenisse;Metro Centrum;Spijkenisse;Metro Centrum;;
1;true;CXX;Z17002414;Rotterdam Zuidplein;Rotterdam;Zuidplein;false;Rotterdam;Zuidplein;Rotterdam;Zuidplein;Rotterdam;Zuidplein;;
1;true;CXX;Z17003225;Goudswaard N. v. Puttenstr.;Goudswaard;N. v. Puttenstr.;false;Goudswaard;N. v. Puttenstr.;Goudswaard;N. v. Puttenstr.;Goudswaard;N. v. Puttenstr.;;
1;true;CXX;Z17003274;Oud-Beijerland Zinkweg;Oud-Beijerland;Zinkweg;false;Oud-Beijerland;Zinkweg;Oud-Beijerland;Zinkweg;Oud-Beijerland;Zinkweg;;
1;true;CXX;Z17102414;Rotterdam Zuidplein;Rotterdam;Zuidplein;false;Rotterdam;Zuidplein;Rotterdam;Zuidplein;Rotterdam;Zuidplein;;
1;true;CXX;Z17103232;Heinenoord Busstation;Heinenoord;Busstation;false;Heinenoord;Busstation;Heinenoord;Busstation;Heinenoord;Busstation;;
1;true;CXX;Z17103262;Oud-Beijerland ;Oud-Beijerland;;false;Oud-Beijerland;;Oud-Beijerland;;Oud-Beijerland;;;
1;true;CXX;Z17103264;Oud-Beijerland Poortwijk;Oud-Beijerland;Poortwijk;false;Oud-Beijerland;Poortwijk;Oud-Beijerland;Poortwijk;Oud-Beijerland;Poortwijk;;
1;true;CXX;Z17103272;Oud-Beijerland Winkelcentrum;Oud-Beijerland;Winkelcentrum;false;Oud-Beijerland;Winkelcentrum;Oud-Beijerland;Winkelcentrum;Oud-Beijerland;Winkelcentrum;;
1;true;CXX;Z17103274;Oud-Beijerland ;Oud-Beijerland;;false;Oud-Beijerland;;Oud-Beijerland;;Oud-Beijerland;;;
1;true;CXX;Z17202414;Rotterdam Zuidplein;Rotterdam;Zuidplein;false;Rotterdam;Zuidplein;Rotterdam;Zuidplein;Rotterdam;Zuidplein;;
1;true;CXX;Z17203232;Heinenoord Busstation;Heinenoord;Busstation;false;Heinenoord;Busstation;Heinenoord;Busstation;Heinenoord;Busstation;;
1;true;CXX;Z17203257;Oud-Beijerland ;Oud-Beijerland;;false;Oud-Beijerland;;Oud-Beijerland;;Oud-Beijerland;;;
1;true;CXX;Z17203264;Oud-Beijerland Poortwijk;Oud-Beijerland;Poortwijk;false;Oud-Beijerland;Poortwijk;Oud-Beijerland;Poortwijk;Oud-Beijerland;Poortwijk;;
1;true;CXX;Z17203269;Oud-Beijerland via Costerstr.;Oud-Beijerland;via Costerstr.;false;Oud-Beijerland;via Costerstr.;Oud-Beijerland;via Costerstr.;Oud-Beijerland;via Costerstr.;;
1;true;CXX;Z17203274;Oud-Beijerland Zinkweg;Oud-Beijerland;Zinkweg;false;Oud-Beijerland;Zinkweg;Oud-Beijerland;Zinkweg;Oud-Beijerland;Zinkweg;;
